song_id,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
02rdXe0KhMe8p6ZHzYtuw0,lost souls (with Brent Faiyaz),77,3tlXnStJ1fFhdScmQeLpuG,0.649,0.347,1,-7.67,0,0.404,0.485,3.24e-5,0.154,0.176,169.994,269728
0oufSLnKQDoBFX5mgkDCgR,Trust,77,3tlXnStJ1fFhdScmQeLpuG,0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-5,0.117,0.465,92.009,158421
6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",76,3tlXnStJ1fFhdScmQeLpuG,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,214693
2J6OF7CkpdQGSfm1wdclqn,Clouded,75,3tlXnStJ1fFhdScmQeLpuG,0.583,0.344,2,-8.765,1,0.0559,0.774,0,0.143,0.581,65.203,110129
2CzUlaKN1mvb0szagSR3ux,Fuck The World (Summer in London),72,3tlXnStJ1fFhdScmQeLpuG,0.679,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,74.996,236704
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),71,3tlXnStJ1fFhdScmQeLpuG,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-5,0.127,0.286,144.211,180304
1RR29QADKP8ygptqTDdHSH,PRICE OF FAME,71,3tlXnStJ1fFhdScmQeLpuG,0.428,0.367,9,-9.905,1,0.0914,0.132,0,0.149,0.174,71.184,379004
5NijSs5dAwaIybq1GaRTIe,Poison,71,3tlXnStJ1fFhdScmQeLpuG,0.689,0.394,2,-10.102,0,0.065,0.711,9.05e-4,0.0859,0.382,117.489,212992
2xbI8Vmyv3TkpTdywpPyNw,Selfish,69,21WS9wngs9AqFckK7yYJPM,0.638,0.6,1,-5.84,0,0.0438,0.114,0,0.187,0.0399,101.981,245604
4AEzAEnbm9uRgbmTdeI63K,MIDDLE CHILD,66,21WS9wngs9AqFckK7yYJPM,0.75,0.567,0,-6.4,1,0.48,0.137,0,0.109,0.398,151.895,151574
4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),62,21WS9wngs9AqFckK7yYJPM,0.746,0.787,4,-6.373,1,0.12,0.212,0,0.0669,0.607,95.005,206187
5de7ci7TFqbQ1PFgKAD7MR,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",63,21WS9wngs9AqFckK7yYJPM,0.703,0.661,6,-3.885,1,0.053900000000000003,0.0517,0,0.34,0.495,149.906,249240
1AH60dMaEfNjzDoUIFwIQi,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),61,21WS9wngs9AqFckK7yYJPM,0.611,0.478,0,-5.839,1,0.107,0.035,0,0.107,0.138,172.076,258158
7cWh3ScxjhvasLI0CBRoZk,I Like Girls (feat. Lil Skies),60,21WS9wngs9AqFckK7yYJPM,0.702,0.775,1,-3.462,1,0.248,0.324,0,0.114,0.784,178.199,151054
3DkSirQyz93TaxZ0f0DloI,My Ex,58,21WS9wngs9AqFckK7yYJPM,0.411,0.523,9,-7.063,1,0.259,0.754,0,0.137,0.532,81.793,170393
1yvuOQGwF0Z8MbWNDSunxY,Forever Never (feat. Swae Lee & Pink Sweat$),58,21WS9wngs9AqFckK7yYJPM,0.638,0.736,0,-4.444,1,0.0335,0.0255,0,0.142,0.404,96.989,180959
1rLWsLY98u9hcWePdfN2y5,Notice Me,57,21WS9wngs9AqFckK7yYJPM,0.597,0.645,0,-5.356,0,0.0588,0.457,0,0.11,0.55,128.258,209051
2lH43POZa4XHxydnZizET5,TTM (feat. Wiz Khalifa & NGHTMRE),55,21WS9wngs9AqFckK7yYJPM,0.786,0.82,6,-3.254,0,0.0587,0.0975,0,0.0751,0.597,120.047,212000
0tGv6A7alg2EiRadi0b5TQ,El Dorado,47,3fHjwMnkM9ov8CozqkYxWY,0.724,0.735,7,-5.049,0,0.0619,0.44,0,0.0797,0.926,160.048,282726
0qFLzHtnJUIxyUwfqIj8gK,Sweeterman,44,3fHjwMnkM9ov8CozqkYxWY,0.64,0.33,0,-11.684,1,0.038,0.791,0,0.0911,0.359,97.968,291553
3Qu1n0MaKSM8dpHzl6hLpX,Katana,43,3fHjwMnkM9ov8CozqkYxWY,0.73,0.551,2,-9.427,0,0.0336,0.38,2.09e-5,0.0883,0.542,94.92,157497
02CPGci789jBYhpFbEiu7P,Call Me,42,3fHjwMnkM9ov8CozqkYxWY,0.51,0.527,5,-8.707,0,0.0397,0.472,0,0.103,0.597,92.379,199593
2vohvk9MeUAEV0uxEzFcDw,Bodmon,41,3fHjwMnkM9ov8CozqkYxWY,0.34,0.648,11,-9.833,0,0.235,0.275,3.43e-6,0.108,0.475,79.815,235645
6gzcMLSG01ZI2jHSBNzR8c,Backround,36,3fHjwMnkM9ov8CozqkYxWY,0.623,0.533,5,-9.085,1,0.05,0.525,0,0.097,0.585,80.013,144071
6dC3YWKVghhBeKMSzCnFy4,Xbox,28,3fHjwMnkM9ov8CozqkYxWY,0.523,0.665,8,-8.185,1,0.0576,0.115,0.229,0.176,0.558,88.341,111864
5yDFzsgt5TyBcfSwsHZCIv,Habaesha,33,3fHjwMnkM9ov8CozqkYxWY,0.696,0.686,8,-7.577,1,0.0535,0.0893,1.49e-6,0.0753,0.635,102.512,163423
5qsFcuyJR6X458eCo1Hsgu,¡FEVER!,32,3fHjwMnkM9ov8CozqkYxWY,0.51,0.695,10,-5,0,0.04,0.0793,1.75e-6,0.0958,0.481,172.977,129462
79hvuu0yDEnJk664FbJKuB,Jenna,31,3fHjwMnkM9ov8CozqkYxWY,0.587,0.519,9,-14.262,0,0.0566,0.325,1.92e-5,0.118,0.372,113.045,155024
531MBHrtGF6nAkK4zUafi9,Mutual Butterflies,63,5YHM0i7v5TqqibZhS0YiuX,0.616,0.649,3,-5.133,0,0.462,0.59,0,0.142,0.751,78.131,183875
3LAELphM5luYQjVsqQYt77,Rollin,56,5YHM0i7v5TqqibZhS0YiuX,0.609,0.418,1,-6.819,0,0.214,0.65,0,0.11,0.231,104.551,221215
3XjzQvzum9tCBtLO0aRpIw,Nowhere to Run (feat. Bryson Tiller),55,5YHM0i7v5TqqibZhS0YiuX,0.716,0.667,4,-5.28,0,0.124,0.105,0.00192,0.0772,0.682,182.435,221491
2ui0S7VkIT47mTGLlioGsw,Only Us (feat. Babyface Ray),51,5YHM0i7v5TqqibZhS0YiuX,0.57,0.508,10,-8.843,0,0.269,0.197,0,0.142,0.51,179.255,204201
3B4uuUicsaNtlD33qVchYs,It's About A Girl,50,5YHM0i7v5TqqibZhS0YiuX,0.725,0.526,2,-5.382,1,0.172,0.313,2.79e-5,0.106,0.489,77.005,200978
5nD5d1zQz091zgnIHbvgUD,Temptations,50,5YHM0i7v5TqqibZhS0YiuX,0.569,0.43,5,-10.439,0,0.314,0.325,8.25e-5,0.153,0.376,90.078,251875
3VRH0UqoAYXLj1WTqpuwHi,Bound,50,5YHM0i7v5TqqibZhS0YiuX,0.619,0.613,8,-8.863,1,0.295,0.62,4.55e-4,0.111,0.329,80.225,198000
65APBxUtoaJnO97ohduFmD,LV Smoke,47,5YHM0i7v5TqqibZhS0YiuX,0.767,0.673,3,-6.417,0,0.0609,0.662,0,0.236,0.926,114.079,151514
6MkQb4AuZ28zJPPMyfCplO,Break on Monday,47,5YHM0i7v5TqqibZhS0YiuX,0.425,0.331,6,-9.099,1,0.0458,0.852,3.64e-5,0.0971,0.104,100.884,264000
0sDHt0hsqX2uM4YnQ4ukON,Change Of Plans,44,5YHM0i7v5TqqibZhS0YiuX,0.578,0.544,0,-6.641,1,0.109,0.146,0,0.0815,0.351,169.975,252449
4PgAkbESRM5ljz48tAUvcj,Phone Me,54,45AMD9qU0ERQY5RvR7deHR,0.84,0.382,11,-9.897,0,0.219,0.0105,0,0.109,0.367,86.992,134866
4JwYLiyUMUDtvOG5w6AnRq,THATS MY BABY,50,45AMD9qU0ERQY5RvR7deHR,0.86,0.465,7,-5.25,0,0.0714,0.185,1.87e-6,0.0828,0.449,120.015,272205
18yFxXa03KLyaFwH6c2VGB,2 Am,49,45AMD9qU0ERQY5RvR7deHR,0.781,0.594,7,-9.663,1,0.0578,0.0588,0.00131,0.109,0.0527,100.979,285300
3cF6uekOdMpiyBauNJAqFJ,FALLING,48,45AMD9qU0ERQY5RvR7deHR,0.712,0.169,11,-11.818,0,0.0801,0.672,0,0.229,0.387,100.051,134400
4TSOkDH3Os0pT8fMUeYUdt,Do What You Gotta Do,48,45AMD9qU0ERQY5RvR7deHR,0.539,0.59,4,-8.047,0,0.223,0.282,0,0.325,0.646,120.835,159171
4vSEf1cgyGx0HMV9CPS4RE,Before I Die,46,45AMD9qU0ERQY5RvR7deHR,0.863,0.384,1,-12.63,0,0.456,0.0247,6.97e-5,0.0893,0.448,161.977,240000
3lFZJNonCqZUQGluiXzMsK,Yes Indeed,44,45AMD9qU0ERQY5RvR7deHR,0.693,0.338,5,-12.038,0,0.0311,0.152,0,0.121,0.204,94.982,141520
6n2EhP6xRzbKZb9GyEmKHV,eXplain myself,43,45AMD9qU0ERQY5RvR7deHR,0.644,0.371,11,-12.828,0,0.0315,0.595,0,0.146,0.0976,119.986,147267
435UtfpL0gcJ5A7FUTfpYa,All Alone,42,45AMD9qU0ERQY5RvR7deHR,0.897,0.513,8,-9.357,0,0.319,0.0256,0,0.0915,0.688,84.016,182857
5VXmVH4PN8KQ8gdhdMlO1H,DONT LOVE ME,40,45AMD9qU0ERQY5RvR7deHR,0.971,0.653,10,-11.1,0,0.0995,0.175,0,0.372,0.712,120.056,152500
3uSSjnDMmoyERaAK9KvpJR,Too Deep,60,7e1ICztHM2Sc4JNLxeMXYl,0.616,0.243,9,-13.975,1,0.103,0.284,0.149,0.264,0.56,183.948,200223
0UE0RhnRaEYsiYgXpyLoZc,Hallucinations,60,7e1ICztHM2Sc4JNLxeMXYl,0.765,0.398,7,-8.993,0,0.037,0.0681,8.48e-6,0.14,0.348,95.976,246294
4LkLfPYc3yjOta7Gk8FDRB,Think About Me,60,7e1ICztHM2Sc4JNLxeMXYl,0.547,0.294,7,-10.202,1,0.0482,0.0607,0.786,0.0933,0.11,105.027,246240
2qLcJOLrh6Djda4uLbldSA,Faithful,59,7e1ICztHM2Sc4JNLxeMXYl,0.536,0.449,1,-10.499,1,0.103,0.11,1.49e-5,0.284,0.171,99.889,290133
6AIte2Iej1QKlaofpjCzW1,With Me,58,7e1ICztHM2Sc4JNLxeMXYl,0.771,0.466,0,-8.651,1,0.0308,0.0314,7.61e-4,0.31,0.245,110.011,419500
0BKuCr5M2nggLQnUjllayK,I Believed It (feat. Mac Miller),52,7e1ICztHM2Sc4JNLxeMXYl,0.524,0.699,1,-5.559,0,0.0462,0.303,0,0.769,0.703,145.191,246610
2yb5Ao7Yk2nl9YFnNwKi5F,Between Us (feat. Snoh Aalegra),53,7e1ICztHM2Sc4JNLxeMXYl,0.769,0.458,1,-10.663,0,0.105,0.0533,1.48e-5,0.139,0.177,127.956,183750
6Ok5DivyUJjsLVUUWLzz6o,'Flawless' Do It Well Pt. 3 (feat. Summer Walker),52,7e1ICztHM2Sc4JNLxeMXYl,0.607,0.42,5,-9.307,0,0.0595,0.216,0,0.129,0.643,140.639,231489
5szyU7UOFTE4lupMjbjbJj,Memories,52,7e1ICztHM2Sc4JNLxeMXYl,0.621,0.763,0,-5.511,1,0.0684,0.0286,0,0.529,0.45,139.994,164566
4Vha0YyxRZSfLzzoph7rNx,Body Smile,51,7e1ICztHM2Sc4JNLxeMXYl,0.676,0.24,5,-10.486,0,0.0511,0.181,1.06e-5,0.364,0.134,75.522,279147
30CtlcCw99gOYiIoqqYHvE,FYF,50,6TrQLQR8tUluPbmdPy6jqY,0.707,0.418,6,-9.367,0,0.113,0.236,6.18e-6,0.119,0.151,153.209,173465
0T56FSDWcKwWfXy2MXAzZG,In My Corner,49,6TrQLQR8tUluPbmdPy6jqY,0.678,0.47,1,-7.306,1,0.235,0.258,0,0.175,0.272,89.992,188235
7KdRu0h7PQ0Ecfa37rUBzW,Needs,49,6TrQLQR8tUluPbmdPy6jqY,0.51,0.331,11,-13.073,0,0.0895,0.661,0,0.123,0.225,124.657,205640
4uij1uhS9gnTFfg4kPIRfN,Know,46,6TrQLQR8tUluPbmdPy6jqY,0.812,0.59,2,-4.913,0,0.117,0.0873,0,0.0834,0.579,131.022,180011
2v63nsrBRoEkFZGKaTXA2q,Bang Your Line (feat. Ty Dolla $ign),46,6TrQLQR8tUluPbmdPy6jqY,0.62,0.418,0,-9.131,0,0.237,0.209,0,0.111,0.301,96.438,224880
4YDiPtMbvcOHJec9Bozi7a,My City ft. Masego,45,6TrQLQR8tUluPbmdPy6jqY,0.763,0.538,11,-7.487,0,0.11,0.0763,0,0.154,0.53,133.032,190376
0gRcXSB03wwcccSpZNBuRg,Horizon,45,6TrQLQR8tUluPbmdPy6jqY,0.618,0.649,5,-6.39,1,0.052,0.198,0,0.0971,0.147,95.951,201286
3z53vHR320D8jXdJ0yxtpu,Need to Know,44,6TrQLQR8tUluPbmdPy6jqY,0.682,0.581,9,-10.002,1,0.207,0.131,0,0.0981,0.316,151.996,228158
3RCxk1AJv2I6qHTGHaQSDF,FOMO,41,6TrQLQR8tUluPbmdPy6jqY,0.775,0.613,9,-7.42,0,0.0545,0.18,0,0.0886,0.654,90.98,182443
7oANwRc0oyQdp6lN3W2wUW,I.D.B.I.L.,40,6TrQLQR8tUluPbmdPy6jqY,0.605,0.388,1,-11.169,1,0.16,0.563,5.36e-6,0.475,0.428,109.913,304329
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),91,687cZJR45JO7jhk1LHIbgq,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),75,687cZJR45JO7jhk1LHIbgq,0.849,0.707,0,-6.002,1,0.113,0.0266,8.58e-6,0.618,0.602,104.027,248040
08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),74,687cZJR45JO7jhk1LHIbgq,0.843,0.485,10,-8.735,0,0.195,0.181,0.0675,0.107,0.689,100.053,192418
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,73,687cZJR45JO7jhk1LHIbgq,0.562,0.463,6,-7.478,1,0.0787,0.442,1.45e-4,0.157,0.416,125.15,247579
2QdSb68BzZGMgCbsrFmSLc,Higher,72,687cZJR45JO7jhk1LHIbgq,0.609,0.581,2,-10.854,1,0.277,0.509,0,0.283,0.528,102.964,196204
1MZtr7IH5qtjIkqrXj8WOJ,Essence (feat. Justin Bieber & Tems),66,687cZJR45JO7jhk1LHIbgq,0.836,0.69,0,-5.816,1,0.123,0.0142,1.22e-5,0.112,0.586,104.004,263293
0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),69,687cZJR45JO7jhk1LHIbgq,0.821,0.412,7,-7.795,1,0.0341,0.625,1.64e-5,0.0985,0.333,109.977,209454
3Xfwu3xtPqmJ4nM4jpBm8O,Damages,68,687cZJR45JO7jhk1LHIbgq,0.712,0.497,1,-8.106,1,0.431,0.528,2.65e-5,0.125,0.516,128.385,169412
2dFqK2ZkYB9Xc47gr3xXWl,Replay,65,687cZJR45JO7jhk1LHIbgq,0.613,0.549,9,-8.187,1,0.231,0.097,0,0.116,0.78,123.879,180000
4w4EJ9EaeogHLLEYlUXFDo,The Key,63,687cZJR45JO7jhk1LHIbgq,0.539,0.563,8,-8.371,0,0.289,0.276,0,0.131,0.721,103.925,166154
596wANkSvxNMaHPvmPVDfR,Lonely Highway,49,1ZilzPhvZhYUCSGczNRlyt,0.633,0.508,6,-5.033,0,0.0362,0.35,1.01e-4,0.214,0.377,145.11,155586
1tWqi2vLBDOOZXMJVXSjys,New Opps,47,1ZilzPhvZhYUCSGczNRlyt,0.33,0.572,6,-12.089,1,0.0981,0.17,0.00196,0.123,0.249,100.684,125888
0mgJ0vBImzX3VAsuEDJ67I,Curfew,46,1ZilzPhvZhYUCSGczNRlyt,0.62,0.464,1,-7.599,1,0.0407,0.0475,3.14e-5,0.0996,0.212,120.964,184509
2OQf7fVbWuIgMPHYQameYV,New Level,45,1ZilzPhvZhYUCSGczNRlyt,0.721,0.332,6,-16.338,0,0.0402,0.474,2.77e-6,0.0882,0.211,118.04,162920
783HW2WzbtDifgPrQDaxvZ,New Addy,45,1ZilzPhvZhYUCSGczNRlyt,0.695,0.535,10,-8.902,0,0.0261,0.0965,0.0552,0.0921,0.163,103.491,204243
4JEyhbB1Z2mAPGiRb5gs4X,Still up All Night,44,1ZilzPhvZhYUCSGczNRlyt,0.568,0.536,10,-5.4,0,0.075,0.0487,0,0.11,0.145,101.868,185600
7DLjbSc4ewgaXVBgcgXdvO,Vibe With,43,1ZilzPhvZhYUCSGczNRlyt,0.395,0.396,11,-10.628,0,0.0797,0.68,2.2e-6,0.0964,0.0945,136.03,162293
42mdOQRdJQ9h8SNzlDANsb,Lean On,42,1ZilzPhvZhYUCSGczNRlyt,0.616,0.327,0,-12.054,0,0.36,0.421,3.53e-4,0.0934,0.0866,89.954,141333
76iScgaJzBB6oIyFlOyH1B,Falling Apart,42,1ZilzPhvZhYUCSGczNRlyt,0.646,0.442,1,-9.279,1,0.0394,0.167,0.00995,0.578,0.189,101.965,209455
5UCSI2nhNmmYkUDJH0qF4J,Blueprint,42,1ZilzPhvZhYUCSGczNRlyt,0.755,0.405,10,-14.794,0,0.0836,0.0259,1.13e-6,0.0983,0.137,120.096,212010
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,75,5ZS223C6JyBfXasXxrRqOk,0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,276960
4mL59LVbKgOpEACxraGYdr,While We're Young,71,5ZS223C6JyBfXasXxrRqOk,0.649,0.791,2,-6.013,1,0.193,0.104,1.97e-6,0.108,0.811,128.023,236160
63wx9vdskaXbYxyDx4oJCZ,B.S. (feat. H.E.R.),71,5ZS223C6JyBfXasXxrRqOk,0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-6,0.135,0.377,135.781,212867
2wBCrtJS3E3TimRZ5MElTI,The Worst,71,5ZS223C6JyBfXasXxrRqOk,0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-6,0.143,0.123,94.895,254493
48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),70,5ZS223C6JyBfXasXxrRqOk,0.572,0.519,2,-7.092,0,0.212,0.536,0,0.102,0.35,128.331,181860
5nkUIVKqOqdpB6ApKgEMkv,Stay Ready (What A Life),69,5ZS223C6JyBfXasXxrRqOk,0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,382760
3MEruRteiUZXkStfTlZqRn,Back to the Streets (feat. Jhené Aiko),68,5ZS223C6JyBfXasXxrRqOk,0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-5,0.107,0.562,101.985,189496
0zaoWwS8RpE3LSDdmkg8TC,In The Dark (with Jhené Aiko),66,5ZS223C6JyBfXasXxrRqOk,0.686,0.654,6,-6.7,1,0.0936,0.433,0,0.108,0.663,98.077,161147
4Y8MG7qcAMk7JB7Eebpcvu,Blue Dream,65,5ZS223C6JyBfXasXxrRqOk,0.586,0.404,9,-11.94,0,0.0494,0.506,0.165,0.0821,0.369,133.901,217027
0WXct4PcELq8Jh1R4Yhw4W,Never Call Me,64,5ZS223C6JyBfXasXxrRqOk,0.48,0.309,2,-10.238,0,0.225,0.874,1.28e-6,0.101,0.131,99.136,270547
0QNNd0qMCDbraS1nQPg3aA,HOTEL LOBBY (Unc & Phew),83,0VRj0yCOv2FXJNP47XQnx5,0.821,0.636,11,-4.479,1,0.169,0.142,0,0.233,0.163,127.961,142657
2nBI3iWLhupR7LyAJ5GGkE,Champions,68,0VRj0yCOv2FXJNP47XQnx5,0.692,0.774,6,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952,334253
5WvAo7DNuPRmk4APhdPzi8,No Brainer,68,0VRj0yCOv2FXJNP47XQnx5,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000
1rlIrbWboTRGeKfHhgbJRZ,FLIP THE SWITCH (feat. Drake),66,0VRj0yCOv2FXJNP47XQnx5,0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048,156195
5K5mnE8uQnf9zIEX7ojdoq,Ahora Me Llama - Remix,54,0VRj0yCOv2FXJNP47XQnx5,0.668,0.613,0,-7.05,0,0.0421,0.0433,4.49e-5,0.139,0.218,135.034,251787
10TaZTWBzpWwDTVlsfXzMf,Shmoney (feat. Quavo & Rowdy Rebel),64,0VRj0yCOv2FXJNP47XQnx5,0.789,0.896,8,-4.018,1,0.283,0.00199,0,0.348,0.887,145.039,169994
7foypmc7KZyU716Yv63BPe,Saint,64,0VRj0yCOv2FXJNP47XQnx5,0.866,0.648,1,-3.675,1,0.0543,0.009,0,0.0967,0.0798,150.058,140793
1PtD0GMcPogQvMAeYUW8QF,Through the Fire (feat. Quavo),64,0VRj0yCOv2FXJNP47XQnx5,0.706,0.729,4,-5.393,0,0.313,0.414,0,0.285,0.669,145.149,205288
5mui57Zy4YCqpwVJANzkRp,Shooters Inside My Crib,63,0VRj0yCOv2FXJNP47XQnx5,0.764,0.644,1,-6.505,1,0.0301,0.403,2.05e-4,0.137,0.842,131.946,147273
7g7raxdQpiLZT7aOlib4S1,Motorcycle Patches,63,0VRj0yCOv2FXJNP47XQnx5,0.868,0.657,8,-4.853,1,0.113,0.0158,0,0.0995,0.436,162.867,191410
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,72,13y7CgLHjMVRMDqxdx0Xdo,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161
1qbqP15RKuH5UHbHkuSsmm,Rumors (feat. Lil Durk),57,13y7CgLHjMVRMDqxdx0Xdo,0.688,0.842,2,-4.211,1,0.264,0.0499,0,0.241,0.416,159.897,185856
4QuHocEDSrLpkxxFVeZn79,Serial Killers,52,13y7CgLHjMVRMDqxdx0Xdo,0.752,0.617,7,-5.68,1,0.0544,0.0319,0,0.261,0.137,144.006,188967
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),71,13y7CgLHjMVRMDqxdx0Xdo,0.89,0.633,11,-5.475,1,0.168,0.0232,3.43e-4,0.0993,0.425,139.948,233087
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),70,13y7CgLHjMVRMDqxdx0Xdo,0.85,0.405,7,-7.509,0,0.225,0.119,1.18e-4,0.0707,0.344,139.976,190312
2nBI3iWLhupR7LyAJ5GGkE,Champions,68,13y7CgLHjMVRMDqxdx0Xdo,0.692,0.774,6,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952,334253
3mDJbXIpV9osy8d3TCw9hh,Publicity Stunt,50,13y7CgLHjMVRMDqxdx0Xdo,0.782,0.557,1,-7.419,0,0.231,0.149,0,0.309,0.393,130.16,196658
605q55PSYbR26lHjamODIz,First Impression (feat. Quavo & Yung Miami),67,13y7CgLHjMVRMDqxdx0Xdo,0.946,0.875,10,-5.473,0,0.248,0.016,0,0.0571,0.813,131.004,322361
4vUtEXfPAcLYcUtQjNaXEc,Mrs. Davis,50,13y7CgLHjMVRMDqxdx0Xdo,0.731,0.706,2,-5.555,1,0.0765,0.0281,0,0.358,0.345,140.948,237905
5DBGRsYTwKOihePShbRoHX,"Blood All On it (feat. Key Glock, Young Dolph)",50,13y7CgLHjMVRMDqxdx0Xdo,0.858,0.7,7,-4.677,1,0.258,0.0277,0,0.109,0.825,140.08,234869
4T0ScSPdQKmGvruK7pavNP,"Flex (Ooh, Ooh, Ooh)",66,5lHRUCqkQZCIWeX7xG4sYT,0.726,0.607,2,-7.68,1,0.0498,0.0389,0,0.19,0.891,81.997,176744
0YKvEXArXE4GeGzqCsaifN,Type Of Way,60,5lHRUCqkQZCIWeX7xG4sYT,0.854,0.75,6,-5.273,0,0.29,0.0606,0,0.0968,0.814,134.919,256000
59PL9AwYjIrIpP04n9gmMR,Ride Out,60,5lHRUCqkQZCIWeX7xG4sYT,0.696,0.801,5,-5.641,0,0.0952,0.0469,0,0.502,0.536,93.003,211909
5259GVdvIOBkcqo6L2i9qw,Walk Thru (feat. Problem),56,5lHRUCqkQZCIWeX7xG4sYT,0.691,0.492,4,-10.815,0,0.196,0.405,0,0.0955,0.54,92.019,187826
3Z4rJ9p17DwHieAEYE2b2F,Still Sinning,51,5lHRUCqkQZCIWeX7xG4sYT,0.588,0.636,2,-7.624,0,0.287,0.0331,0,0.314,0.336,79.375,176009
1EqTGC1pfGHm4zCxgxPmL3,Tell Em,48,5lHRUCqkQZCIWeX7xG4sYT,0.527,0.633,6,-7.509,1,0.17,0.00956,0,0.624,0.301,91.129,243984
71fuwhvrbiuxfpBspkR93A,To Be Worried,47,5lHRUCqkQZCIWeX7xG4sYT,0.494,0.647,4,-8.424,0,0.375,0.019,0,0.113,0.338,158.599,182303
0FwezIaHwoxFy8IOLbF2UQ,Imma Ride,46,5lHRUCqkQZCIWeX7xG4sYT,0.854,0.401,9,-8.553,1,0.395,0.118,0,0.527,0.42,139.922,287086
2NR2i4RnPZNKs85Anpyqel,Blah Blah Blah,45,5lHRUCqkQZCIWeX7xG4sYT,0.698,0.391,11,-9.98,0,0.283,0.174,0,0.49,0.372,133.945,192102
0FmhekFUKySairxOND7Nsp,Draw Down,43,5lHRUCqkQZCIWeX7xG4sYT,0.431,0.556,0,-9.713,0,0.464,0.142,0,0.085,0.434,55.963,265691
0VIiXARnoOP3X6G416SIe1,STAYED DOWN (feat. Young Scooter),60,4cmA2QDPdzh8W2ytpyUGes,0.711,0.551,7,-4.835,0,0.217,0.136,0,0.183,0.335,82.599,171760
0ZaoDtDF0cDLGxfkr18KVP,Never Broke Again (feat. YoungBoy Never Broken Again),51,4cmA2QDPdzh8W2ytpyUGes,0.824,0.411,1,-7.903,1,0.178,0.0324,0,0.199,0.421,142.056,176007
16sEtZx6F2InPzybZIn96X,Jugg King,51,4cmA2QDPdzh8W2ytpyUGes,0.934,0.671,7,-5.458,0,0.151,0.0939,0,0.0812,0.804,129.951,209580
6KiuvDMb9NYZbLNsCACSTP,No Features (feat. Kodak Black),47,4cmA2QDPdzh8W2ytpyUGes,0.826,0.758,6,-5.616,1,0.0743,0.0435,0,0.168,0.41,119.998,208287
3Aflzeml3BDWtEOy0VUMRo,Trippple Cross (feat. Future & Young Thug),44,4cmA2QDPdzh8W2ytpyUGes,0.818,0.573,8,-8.299,1,0.22,0.00945,4.53e-6,0.114,0.304,134.982,190222
4R5jWIpiLosjh6c1HPmKpL,Packs In (feat. Gucci Mane),44,4cmA2QDPdzh8W2ytpyUGes,0.759,0.605,2,-5.042,1,0.0376,0.258,0,0.252,0.418,130.035,284174
6KhweSP2SbA7noN6x2w5T6,Can't Play Around,43,4cmA2QDPdzh8W2ytpyUGes,0.646,0.765,6,-6.035,0,0.0599,0.0441,0,0.0879,0.579,143.943,207151
5jc0Ksd56qSw6zZwVsvEtg,Hustlin',43,4cmA2QDPdzh8W2ytpyUGes,0.837,0.557,8,-5.771,1,0.25,0.0879,0,0.111,0.301,143.027,247066
5l0VBKnxoohSAd8RPH4AhK,Used to Ballin',41,4cmA2QDPdzh8W2ytpyUGes,0.711,0.57,5,-7.353,0,0.101,0.00764,0,0.124,0.236,76.358,185835
7in3GxNPphXDq1Mcm586el,Columbia Remix (Dirty),40,4cmA2QDPdzh8W2ytpyUGes,0.752,0.636,7,-6.74,1,0.0655,0.0156,1.61e-5,0.279,0.195,139.918,310733
